pmid	annotator	subject_start_idx	subject_end_idx	subject_location	subject_text_span	subject_label	subject_uri	predicate	object_start_idx	object_end_idx	object_location	object_text_span	object_label	object_uri
34870091	expert_4	470	492	abstract	oral and gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	497	504	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
34870091	expert_4	511	519	abstract	psychosis	DDF	http://purl.obolibrary.org/obo/NCIT_C78576	target	497	504	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
34870091	expert_4	684	706	abstract	oral and gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	711	718	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
34870091	expert_4	684	706	abstract	oral and gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	766	781	abstract	healthy controls	human	https://uts.nlm.nih.gov/uts/umls/concept/C0009932
34870091	expert_4	725	733	abstract	psychosis	DDF	http://purl.obolibrary.org/obo/NCIT_C78576	target	711	718	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
34870091	expert_4	738	750	abstract	schizophrenia	DDF	http://purl.obolibrary.org/obo/NCIT_C3362	target	711	718	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361


28158162	expert_2	32	41	title	Probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	influence	46	68	title	Human Migraine Headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715
28158162	expert_2	31	47	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	affect	86	110	abstract	gastrointestinal diseases	DDF	http://purl.obolibrary.org/obo/OMIT_0005457
28158162	expert_2	145	153	abstract	headaches	DDF	http://purl.obolibrary.org/obo/NCIT_C34661	target	158	165	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
28158162	expert_2	172	197	abstract	gastrointestinal disorders	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0017178	target	158	165	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
28158162	expert_2	172	197	abstract	gastrointestinal disorders	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0017178	affect	145	153	abstract	headaches	DDF	http://purl.obolibrary.org/obo/NCIT_C34661
28158162	expert_2	227	234	abstract	migraine	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	affect	240	265	abstract	gastrointestinal disorders	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0017178
28158162	expert_2	227	234	abstract	migraine	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	change abundance	325	338	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
28158162	expert_2	240	265	abstract	gastrointestinal disorders	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0017178	change abundance	325	338	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
28158162	expert_2	409	416	abstract	migraine	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	affect	422	446	abstract	gastrointestinal diseases	DDF	http://purl.obolibrary.org/obo/OMIT_0005457
28158162	expert_2	409	416	abstract	migraine	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	affect	509	520	abstract	inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C3137
28158162	expert_2	422	446	abstract	gastrointestinal diseases	DDF	http://purl.obolibrary.org/obo/OMIT_0005457	affect	509	520	abstract	inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C3137
28158162	expert_2	645	661	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	change abundance	584	597	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
28158162	expert_2	993	1006	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	1054	1070	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715
28158162	expert_2	1098	1118	abstract	probiotics supplement	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	influence	1123	1139	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715
28158162	expert_2	1236	1245	abstract	probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	administered	1250	1257	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
28158162	expert_2	1236	1245	abstract	probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	influence	1264	1280	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715
28158162	expert_2	1264	1280	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	target	1250	1257	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
28158162	expert_2	1404	1413	abstract	probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	influence	1432	1448	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715
28158162	expert_2	1432	1448	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	target	1418	1425	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
28158162	expert_2	1462	1478	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	affect	1514	1523	abstract	depression	DDF	http://purl.obolibrary.org/obo/NCIT_C124639
28158162	expert_2	1462	1478	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	affect	1529	1535	abstract	anxiety	DDF	http://purl.obolibrary.org/obo/NCIT_C26696
28158162	expert_2	1774	1783	abstract	probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	influence	1462	1478	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715
28158162	expert_2	2001	2010	abstract	probiotics	dietary supplement	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	influence	2029	2045	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715
28158162	expert_2	2029	2045	abstract	migraine headache	DDF	http://purl.obolibrary.org/obo/NCIT_C89715	target	2015	2022	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361


34172092	expert_6	49	62	title	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	76	95	title	cognitive impairment	DDF	http://purl.obolibrary.org/obo/NCIT_C116921
34172092	expert_6	20	33	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	80	103	abstract	type 1 diabetes mellitus	DDF	http://purl.obolibrary.org/obo/NCIT_C2986
34172092	expert_6	20	33	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	106	108	abstract	T1D	DDF	http://purl.obolibrary.org/obo/NCIT_C2986
34172092	expert_6	137	150	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	211	213	abstract	T1D	DDF	http://purl.obolibrary.org/obo/NCIT_C2986
34172092	expert_6	233	268	abstract	non-absorbable antibiotic vancomycin	drug	https://uts.nlm.nih.gov/uts/umls/concept/C0042313	impact	284	297	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
34172092	expert_6	284	297	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	302	338	abstract	streptozotocin (STZ)-induced T1D mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
34172092	expert_6	583	602	abstract	cognitive impairment	DDF	http://purl.obolibrary.org/obo/NCIT_C116921	target	607	614	abstract	T1D mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
34172092	expert_6	666	691	abstract	acetate-producing bacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2013654	influence	617	644	abstract	Long-term acetate deficiency	DDF	http://purl.obolibrary.org/obo/NCIT_C94372
34172092	expert_6	666	691	abstract	acetate-producing bacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2013654	influence	772	802	abstract	learning and memory impairments	DDF	http://purl.obolibrary.org/obo/NCIT_C116921
34172092	expert_6	1051	1068	abstract	metabolite acetate	chemical	http://purl.obolibrary.org/obo/CHEBI_25212	influence	1105	1132	abstract	long-term acetate deficiency	DDF	http://purl.obolibrary.org/obo/NCIT_C94372
34172092	expert_6	1051	1068	abstract	metabolite acetate	chemical	http://purl.obolibrary.org/obo/CHEBI_25212	influence	1154	1170	abstract	cognitive decline	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C0234985


37845499	expert_3	21	35	title	host microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000001	is linked to	40	65	title	neuropsychiatric disorders	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeuropsychiatricDisorders
37845499	expert_3	72	79	abstract	bacteria	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_2	part of	128	137	abstract	microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
37845499	expert_3	223	232	abstract	microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	246	271	abstract	neuropsychiatric disorders	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeuropsychiatricDisorders
37845499	expert_3	278	287	abstract	microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	339	349	abstract	oral cavity	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12421
37845499	expert_3	278	287	abstract	microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	352	365	abstract	nasal passages	anatomical location	https://uts.nlm.nih.gov/uts/umls/concept/C0027423
37845499	expert_3	278	287	abstract	microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	368	372	abstract	lungs	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12468
37845499	expert_3	278	287	abstract	microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	375	377	abstract	gut	anatomical location	https://uts.nlm.nih.gov/uts/umls/concept/C0699819
37845499	expert_3	278	287	abstract	microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	380	383	abstract	skin	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12470
37845499	expert_3	278	287	abstract	microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	386	392	abstract	bladder	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12414
37845499	expert_3	278	287	abstract	microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	399	404	abstract	vagina	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12407
37845499	expert_3	411	424	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	433	454	abstract	gastrointestinal tract	anatomical location	http://purl.obolibrary.org/obo/NCIT_C34082
37845499	expert_3	411	424	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	542	584	abstract	psychiatric and neurodegenerative disorders	DDF	http://purl.obolibrary.org/obo/OMIT_0002893
37845499	expert_3	600	609	abstract	microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	781	806	abstract	neuropsychiatric disorders	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeuropsychiatricDisorders
37845499	expert_3	863	875	abstract	periodontitis	DDF	http://purl.obolibrary.org/obo/NCIT_C34918	affect	905	930	abstract	neuropsychiatric disorders	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeuropsychiatricDisorders
37845499	expert_3	1076	1094	abstract	Alzheimer's disease	DDF	http://purl.obolibrary.org/obo/NCIT_C2866	target	1062	1069	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
37845499	expert_3	1159	1173	abstract	host microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	1178	1203	abstract	neuropsychiatric disorders	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeuropsychiatricDisorders


37371676	expert_1	614	626	abstract	Gut dysbiosis	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C4287543	affect	658	659	abstract	AI	DDF	http://purl.obolibrary.org/obo/NCIT_C2889
37371676	expert_1	686	706	abstract	fat and sugar content	chemical	http://purl.obolibrary.org/obo/CHEBI_35381	influence	782	802	abstract	systemic inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C3137
37371676	expert_1	895	899	abstract	TNF-a	chemical	http://purl.obolibrary.org/obo/CHEBI_64645	influence	658	659	abstract	AI	DDF	http://purl.obolibrary.org/obo/NCIT_C2889
37371676	expert_1	895	899	abstract	TNF-a	chemical	http://purl.obolibrary.org/obo/CHEBI_64645	influence	956	966	abstract	arthropathy	DDF	http://purl.obolibrary.org/obo/NCIT_C35760
37371676	expert_1	895	899	abstract	TNF-a	chemical	http://purl.obolibrary.org/obo/CHEBI_64645	influence	1011	1023	abstract	gut dysbiosis	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C4287543
37371676	expert_1	902	905	abstract	IL-6	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1334122	influence	658	659	abstract	AI	DDF	http://purl.obolibrary.org/obo/NCIT_C2889
37371676	expert_1	902	905	abstract	IL-6	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1334122	influence	956	966	abstract	arthropathy	DDF	http://purl.obolibrary.org/obo/NCIT_C35760
37371676	expert_1	902	905	abstract	IL-6	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1334122	influence	1011	1023	abstract	gut dysbiosis	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C4287543
37371676	expert_1	912	916	abstract	IL-17	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1825592	influence	658	659	abstract	AI	DDF	http://purl.obolibrary.org/obo/NCIT_C2889
37371676	expert_1	912	916	abstract	IL-17	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1825592	influence	956	966	abstract	arthropathy	DDF	http://purl.obolibrary.org/obo/NCIT_C35760
37371676	expert_1	912	916	abstract	IL-17	chemical	https://uts.nlm.nih.gov/uts/umls/concept/C1825592	influence	1011	1023	abstract	gut dysbiosis	DDF	https://uts.nlm.nih.gov/uts/umls/concept/C4287543
37371676	expert_1	1148	1161	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	1244	1245	abstract	AI	DDF	http://purl.obolibrary.org/obo/NCIT_C2889
37371676	expert_1	1148	1161	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	1258	1276	abstract	psoriatic arthritis	DDF	http://purl.obolibrary.org/obo/NCIT_C61277
37371676	expert_1	1148	1161	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	1279	1306	abstract	systemic lupus erythematosus	DDF	http://purl.obolibrary.org/obo/NCIT_C3201
37371676	expert_1	1148	1161	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	1309	1331	abstract	irritable bowel disease	DDF	http://purl.obolibrary.org/obo/NCIT_C3138
37371676	expert_1	1148	1161	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	1338	1357	abstract	rheumatoid arthritis	DDF	http://purl.obolibrary.org/obo/NCIT_C2884
37371676	expert_1	1584	1597	abstract	gut microbiome	microbiome	http://purl.obolibrary.org/obo/OHMI_0000020	is linked to	1541	1542	abstract	AI	DDF	http://purl.obolibrary.org/obo/NCIT_C2889
37371676	expert_1	1669	1704	abstract	individual's specific gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	2013	2041	abstract	reduced systemic inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C3137
37371676	expert_1	2166	2179	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	2241	2252	abstract	inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C3137
37371676	expert_1	2565	2578	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	2602	2637	abstract	AI-related musculoskeletal pathology	DDF	http://purl.obolibrary.org/obo/NCIT_C2889


37574818	expert_2	23	54	title	Lactobacillus plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	influence	59	81	title	oleic acid-induced acne	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/OleicAcidInducedAcne
37574818	expert_2	95	108	title	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	is linked to	118	134	title	acne pathogenesis	DDF	http://purl.obolibrary.org/obo/NCIT_C27195
37574818	expert_2	0	12	abstract	Acne vulgaris	DDF	http://purl.obolibrary.org/obo/OMIT_0001590	is a	20	39	abstract	inflammatory disease	DDF	http://purl.obolibrary.org/obo/NCIT_C3137
37574818	expert_2	0	12	abstract	Acne vulgaris	DDF	http://purl.obolibrary.org/obo/OMIT_0001590	target	149	156	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
37574818	expert_2	74	77	abstract	skin	anatomical location	http://purl.obolibrary.org/obo/NCIT_C12470	located in	149	156	abstract	patients	human	https://www.ncbi.nlm.nih.gov/mesh/68010361
37574818	expert_2	314	366	abstract	live and inactivated Lactobacillus plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	influence	371	393	abstract	oleic acid-induced acne	DDF	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/OleicAcidInducedAcne
37574818	expert_2	439	464	abstract	live L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	influence	477	493	abstract	skin inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C50742
37574818	expert_2	439	464	abstract	live L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	interact	499	511	abstract	serum hormone	chemical	https://w3id.org/XXXX/ontology/gutbrain/resource/chemical/SerumHormone
37574818	expert_2	439	464	abstract	live L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	interact	514	520	abstract	insulin	chemical	http://purl.obolibrary.org/obo/CHEBI_145810
37574818	expert_2	439	464	abstract	live L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	interact	526	537	abstract	testosterone	chemical	http://purl.obolibrary.org/obo/CHEBI_17347
37574818	expert_2	477	493	abstract	skin inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C50742	target	554	562	abstract	acne mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
37574818	expert_2	577	602	abstract	live L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	interact	641	651	abstract	skin lipids	chemical	http://purl.obolibrary.org/obo/NCIT_C616
37574818	expert_2	577	602	abstract	live L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	interact	654	666	abstract	triglycerides	chemical	http://purl.obolibrary.org/obo/CHEBI_17855
37574818	expert_2	577	602	abstract	live L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	interact	672	702	abstract	non-esterified free fatty acids	chemical	http://purl.obolibrary.org/obo/NCIT_C80181
37574818	expert_2	577	602	abstract	live L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	change expression	739	773	abstract	skin lipid metabolism-related genes	gene	https://w3id.org/XXXX/ontology/gutbrain/resource/gene/SkinLipidMetabolismGene
37574818	expert_2	851	883	abstract	inactivated L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	interact	962	979	abstract	skin triglycerides	chemical	http://purl.obolibrary.org/obo/CHEBI_17855
37574818	expert_2	851	883	abstract	inactivated L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	change expression	1014	1048	abstract	skin lipid metabolism-related genes	gene	https://w3id.org/XXXX/ontology/gutbrain/resource/gene/SkinLipidMetabolismGene
37574818	expert_2	851	883	abstract	inactivated L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	change expression	1051	1056	abstract	PPAR-γ	gene	https://uts.nlm.nih.gov/uts/umls/concept/C0166417
37574818	expert_2	851	883	abstract	inactivated L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	change expression	1059	1066	abstract	SREBP-1c	gene	https://uts.nlm.nih.gov/uts/umls/concept/C1420398
37574818	expert_2	851	883	abstract	inactivated L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	change expression	1069	1072	abstract	FASN	gene	http://purl.obolibrary.org/obo/NCIT_C26564
37574818	expert_2	851	883	abstract	inactivated L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	change expression	1078	1081	abstract	ATGL	gene	https://uts.nlm.nih.gov/uts/umls/concept/C1538686
37574818	expert_2	851	883	abstract	inactivated L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	located in	1087	1095	abstract	acne mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
37574818	expert_2	962	979	abstract	skin triglycerides	chemical	http://purl.obolibrary.org/obo/CHEBI_17855	located in	1087	1095	abstract	acne mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
37574818	expert_2	1103	1144	abstract	live and inactivated L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	part of	1169	1182	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
37574818	expert_2	1103	1144	abstract	live and inactivated L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	interact	1274	1287	abstract	Staphylococcus	bacteria	https://www.ncbi.nlm.nih.gov/mesh/D013210
37574818	expert_2	1169	1182	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463	located in	1305	1313	abstract	acne mice	animal	http://purl.obolibrary.org/obo/NCIT_C45247
37574818	expert_2	1274	1287	abstract	Staphylococcus	bacteria	https://www.ncbi.nlm.nih.gov/mesh/D013210	part of	1169	1182	abstract	gut microbiota	microbiome	http://purl.obolibrary.org/obo/OHMI_0000463
37574818	expert_2	1334	1354	abstract	L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	influence	1398	1401	abstract	acne	DDF	http://purl.obolibrary.org/obo/NCIT_C27195
37574818	expert_2	1334	1354	abstract	L. plantarum CCFM8661	bacteria	http://purl.obolibrary.org/obo/NCBITaxon_1591090	influence	1418	1434	abstract	skin inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C50742
37574818	expert_2	1532	1554	abstract	gut microbial ecosystem	microbiome	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/GutMicrobialEcosystem	is linked to	1398	1401	abstract	acne	DDF	http://purl.obolibrary.org/obo/NCIT_C27195
37574818	expert_2	1532	1554	abstract	gut microbial ecosystem	microbiome	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/GutMicrobialEcosystem	is linked to	1418	1434	abstract	skin inflammation	DDF	http://purl.obolibrary.org/obo/NCIT_C50742


