pmid	annotator	subject_uri	subject_label	predicate	object_uri	object_label
37127945	expert_4	http://purl.obolibrary.org/obo/NCIT_C120352	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
37127945	expert_4	http://purl.obolibrary.org/obo/NCIT_C120352	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_216851	bacteria
37127945	expert_4	http://purl.obolibrary.org/obo/NCIT_C120352	DDF	change abundance	https://www.ncbi.nlm.nih.gov/mesh/D045857	bacteria


36411639	expert_4	http://purl.obolibrary.org/obo/OHMI_0000460	bacteria	influence	https://uts.nlm.nih.gov/uts/umls/concept/C0022104	DDF
36411639	expert_4	https://w3id.org/XXXX/ontology/gutbrain/resource/chemical/DerivedMetabolite	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
36411639	expert_4	https://w3id.org/XXXX/ontology/gutbrain/resource/chemical/DerivedMetabolite	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
36411639	expert_4	https://w3id.org/XXXX/ontology/gutbrain/resource/chemical/DerivedMetabolite	chemical	influence	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/NeurodegenerativeDiseases	DDF
36411639	expert_4	http://purl.obolibrary.org/obo/OHMI_0000460	bacteria	influence	http://purl.obolibrary.org/obo/NCIT_C3426	DDF
36411639	expert_4	http://purl.obolibrary.org/obo/OHMI_0000460	bacteria	influence	http://purl.obolibrary.org/obo/OMIT_0005457	DDF


32545788	expert_6	http://purl.obolibrary.org/obo/NCIT_C80324	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3137	DDF
32545788	expert_6	https://uts.nlm.nih.gov/uts/umls/concept/C0022108	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3137	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	https://uts.nlm.nih.gov/uts/umls/concept/C0011860	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3283	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C18189	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3243	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	https://uts.nlm.nih.gov/uts/umls/concept/C0023895	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C2884	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3137	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3138	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C35768	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C25262	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C34373	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	https://uts.nlm.nih.gov/uts/umls/concept/C0007222	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C2866	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C50625	DDF
32545788	expert_6	https://w3id.org/XXXX/ontology/gutbrain/resource/chemical/DeadCell	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C3137	DDF
32545788	expert_6	http://purl.obolibrary.org/obo/CHEBI_3254	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C26835	DDF




30072879	expert_2	http://purl.obolibrary.org/obo/NCIT_C162870	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
30072879	expert_2	http://purl.obolibrary.org/obo/CHEBI_17963	chemical	impact	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
30072879	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C5979810	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
30072879	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C0206529	chemical	interact	http://purl.obolibrary.org/obo/CHEBI_233275	chemical
30072879	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	located in	http://purl.obolibrary.org/obo/NCIT_C45247	animal
30072879	expert_2	http://purl.obolibrary.org/obo/CHEBI_61966	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
30072879	expert_2	http://purl.obolibrary.org/obo/CHEBI_233275	chemical	impact	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
30072879	expert_2	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
30072879	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
30072879	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C0206529	chemical	interact	http://purl.obolibrary.org/obo/CHEBI_17963	chemical
30072879	expert_2	http://purl.obolibrary.org/obo/CHEBI_61966	chemical	interact	http://purl.obolibrary.org/obo/CHEBI_233275	chemical
30072879	expert_2	http://purl.obolibrary.org/obo/CHEBI_61966	chemical	interact	http://purl.obolibrary.org/obo/CHEBI_17963	chemical


32572814	expert_4	http://purl.obolibrary.org/obo/CHEBI_188197	drug	interact	http://purl.obolibrary.org/obo/CHEBI_194220	chemical
32572814	expert_4	http://purl.obolibrary.org/obo/CHEBI_17968	drug	interact	http://purl.obolibrary.org/obo/NCIT_C26532	chemical
32572814	expert_4	http://purl.obolibrary.org/obo/CHEBI_17968	drug	interact	http://purl.obolibrary.org/obo/CHEBI_194220	chemical
32572814	expert_4	http://purl.obolibrary.org/obo/CHEBI_188197	drug	interact	http://purl.obolibrary.org/obo/NCIT_C26532	chemical
32572814	expert_4	http://purl.obolibrary.org/obo/CHEBI_17968	drug	interact	http://purl.obolibrary.org/obo/CHEBI_17968	chemical
32572814	expert_4	http://purl.obolibrary.org/obo/CHEBI_17968	chemical	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0699819	anatomical location
32572814	expert_4	http://purl.obolibrary.org/obo/CHEBI_17968	chemical	influence	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/SalsolinolInducedToxicity	DDF


30828318	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
30828318	expert_5	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0086418	human
30828318	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0699819	anatomical location	located in	https://w3id.org/XXXX/ontology/gutbrain/resource/human/ObeseWesterners	human
30828318	expert_5	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0699819	anatomical location
30828318	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0699819	anatomical location	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0086418	human
30828318	expert_5	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	http://purl.obolibrary.org/obo/NCIT_C12439	anatomical location
30828318	expert_5	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	https://w3id.org/XXXX/ontology/gutbrain/resource/human/ObeseWesterners	human
30828318	expert_5	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	https://w3id.org/XXXX/ontology/gutbrain/resource/human/HunterGathers	human
30828318	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C124639	DDF
30828318	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0699819	anatomical location	located in	https://w3id.org/XXXX/ontology/gutbrain/resource/human/HunterGathers	human


31148353	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C1708430	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12453	anatomical location
31148353	expert_5	http://purl.obolibrary.org/obo/NCIT_C20464	chemical	influence	http://purl.obolibrary.org/obo/NCIT_C4876	DDF
31148353	expert_5	http://purl.obolibrary.org/obo/NCIT_C4876	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
31148353	expert_5	http://purl.obolibrary.org/obo/CHEBI_83821	chemical	located in	http://purl.obolibrary.org/obo/NCIT_C12453	anatomical location
31148353	expert_5	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
31148353	expert_5	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0699819	anatomical location
31148353	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0699819	anatomical location
31148353	expert_5	http://purl.obolibrary.org/obo/CHEBI_15765	drug	change effect	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
31148353	expert_5	http://purl.obolibrary.org/obo/CHEBI_15765	drug	change effect	http://purl.obolibrary.org/obo/NCIT_C28193	DDF


31821833	expert_5	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0699819	anatomical location
31821833	expert_5	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3362	DDF
31821833	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3362	DDF
31821833	expert_5	http://purl.obolibrary.org/obo/OHMI_0000002	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3362	DDF
31821833	expert_5	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0005457	DDF
31821833	expert_5	http://purl.obolibrary.org/obo/OHMI_0000002	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0005457	DDF
31821833	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0005457	DDF
31821833	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/microbiome/IntestinalMicrobiome	microbiome	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0699819	anatomical location


33063712	expert_4	http://purl.obolibrary.org/obo/NCIT_C39737	DDF	change abundance	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome
33063712	expert_4	http://purl.obolibrary.org/obo/OGMS_0000045	DDF	change abundance	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome
33063712	expert_4	http://purl.obolibrary.org/obo/NCBITaxon_6754	DDF	change abundance	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome


36462169	expert_4	http://purl.obolibrary.org/obo/OMIT_0002893	DDF	interact	http://purl.obolibrary.org/obo/NCIT_C105867	chemical
36462169	expert_4	http://purl.obolibrary.org/obo/OMIT_0002893	DDF	interact	http://purl.obolibrary.org/obo/NCIT_C29616	chemical
36462169	expert_4	http://purl.obolibrary.org/obo/OGMS_0000045	DDF	interact	http://purl.obolibrary.org/obo/NCIT_C29616	chemical
36462169	expert_4	http://purl.obolibrary.org/obo/OMIT_0002893	DDF	interact	http://purl.obolibrary.org/obo/NCIT_C122914	chemical
36462169	expert_4	http://purl.obolibrary.org/obo/OMIT_0002893	DDF	interact	https://uts.nlm.nih.gov/uts/umls/concept/C1442776	chemical
36462169	expert_4	http://purl.obolibrary.org/obo/OGMS_0000045	DDF	interact	http://purl.obolibrary.org/obo/NCIT_C105867	chemical
36462169	expert_4	http://purl.obolibrary.org/obo/NCIT_C29616	chemical	interact	http://purl.obolibrary.org/obo/CHEBI_52998	chemical
36462169	expert_4	http://purl.obolibrary.org/obo/NCIT_C3362	DDF	interact	https://uts.nlm.nih.gov/uts/umls/concept/C1442776	chemical


27698624	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C124639	DDF
27698624	expert_2	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
27698624	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26696	DDF
27698624	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C35041	DDF




33938181	expert_5	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/IncreasingAntibioticResistance	DDF	change abundance	http://purl.obolibrary.org/obo/NCBITaxon_656892	bacteria
33938181	expert_5	http://purl.obolibrary.org/obo/NCBITaxon_1500838	bacteria	interact	https://uts.nlm.nih.gov/uts/umls/concept/C4076168	bacteria
33938181	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0146187	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_36080	chemical
33938181	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0061126	chemical	impact	http://purl.obolibrary.org/obo/NCBITaxon_656892	bacteria
33938181	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0247419	chemical	part of	http://purl.obolibrary.org/obo/CHEBI_36080	chemical
33938181	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C4076168	bacteria	interact	https://uts.nlm.nih.gov/uts/umls/concept/C0061126	chemical
33938181	expert_5	http://purl.obolibrary.org/obo/NCBITaxon_552	bacteria	interact	https://uts.nlm.nih.gov/uts/umls/concept/C4076168	bacteria
33938181	expert_5	https://uts.nlm.nih.gov/uts/umls/concept/C0034808	chemical	impact	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome


31917834	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C5394393	DDF	affect	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
31917834	expert_2	http://purl.obolibrary.org/obo/NCIT_C2866	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
31917834	expert_2	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	affect	http://purl.obolibrary.org/obo/OGMS_0000045	DDF
31917834	expert_2	http://purl.obolibrary.org/obo/OMIT_0008366	DDF	affect	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
31917834	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C5394393	DDF	affect	http://purl.obolibrary.org/obo/OGMS_0000045	DDF
31917834	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	http://purl.obolibrary.org/obo/OGMS_0000045	DDF
31917834	expert_2	http://purl.obolibrary.org/obo/NCIT_C124639	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
31917834	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
31917834	expert_2	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
31917834	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C3137	DDF
31917834	expert_2	http://purl.obolibrary.org/obo/NCIT_C35041	DDF	affect	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
31917834	expert_2	https://w3id.org/XXXX/ontology/gutbrain/resource/diseasedisorderorfinding/AlteredGutMicrobiota	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	DDF
31917834	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C35041	DDF
31917834	expert_2	http://purl.obolibrary.org/obo/NCIT_C3137	DDF	affect	https://uts.nlm.nih.gov/uts/umls/concept/C1395088	DDF
31917834	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C39737	DDF


38123016	expert_2	http://purl.obolibrary.org/obo/OGMS_0000045	DDF	is a	http://purl.obolibrary.org/obo/NCIT_C89338	DDF
38123016	expert_2	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	http://purl.obolibrary.org/obo/OGMS_0000045	DDF
38123016	expert_2	https://w3id.org/XXXX/ontology/gutbrain/resource/dietarysupplement/MicrobiotaModulator	dietary supplement	influence	http://purl.obolibrary.org/obo/OGMS_0000045	DDF
38123016	expert_2	http://purl.obolibrary.org/obo/CHEBI_25212	dietary supplement	influence	http://purl.obolibrary.org/obo/OGMS_0000045	DDF
38123016	expert_2	http://purl.obolibrary.org/obo/NCIT_C128320	DDF	change abundance	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome
38123016	expert_2	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	located in	https://w3id.org/XXXX/ontology/gutbrain/resource/human/AsdPatients	human


25231862	expert_1	http://purl.obolibrary.org/obo/NCIT_C283	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C17870	DDF
25231862	expert_1	http://purl.obolibrary.org/obo/NCIT_C283	dietary supplement	influence	http://purl.obolibrary.org/obo/OMIT_0028544	DDF
25231862	expert_1	http://purl.obolibrary.org/obo/NCIT_C34646	DDF	target	https://w3id.org/XXXX/ontology/gutbrain/resource/human/HumanSubjects	human
25231862	expert_1	http://purl.obolibrary.org/obo/NCIT_C283	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C34646	DDF
25231862	expert_1	http://purl.obolibrary.org/obo/NCIT_C283	dietary supplement	impact	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome
25231862	expert_1	http://purl.obolibrary.org/obo/OMIT_0028544	DDF	target	https://w3id.org/XXXX/ontology/gutbrain/resource/human/HumanSubjects	human


33677218	expert_6	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
33677218	expert_6	https://uts.nlm.nih.gov/uts/umls/concept/C5394393	DDF	target	http://purl.obolibrary.org/obo/NCIT_C45247	animal
33677218	expert_6	http://purl.obolibrary.org/obo/OMIT_0005141	DDF	affect	http://purl.obolibrary.org/obo/NCIT_C35041	DDF
33677218	expert_6	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	http://purl.obolibrary.org/obo/OMIT_0005141	DDF
33677218	expert_6	http://purl.obolibrary.org/obo/OHMI_0000463	microbiome	is linked to	https://uts.nlm.nih.gov/uts/umls/concept/C5394393	DDF


36938477	expert_4	http://purl.obolibrary.org/obo/NCIT_C37930	DDF	target	https://w3id.org/XXXX/ontology/gutbrain/resource/human/ParkinsonDiseasePatients	human
36938477	expert_4	http://purl.obolibrary.org/obo/NCIT_C26845	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
36938477	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	http://purl.obolibrary.org/obo/NCIT_C37930	DDF
36938477	expert_4	http://purl.obolibrary.org/obo/NCIT_C37930	DDF	target	https://www.ncbi.nlm.nih.gov/mesh/68010361	human
36938477	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0525033	dietary supplement	influence	https://uts.nlm.nih.gov/uts/umls/concept/C0401146	DDF


31940482	expert_4	http://purl.obolibrary.org/obo/NCBITaxon_1424	bacteria	interact	http://purl.obolibrary.org/obo/CHEBI_76969	chemical
31940482	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C0699819	anatomical location	located in	https://uts.nlm.nih.gov/uts/umls/concept/C0018893	animal
31940482	expert_4	http://purl.obolibrary.org/obo/NCBITaxon_1424	bacteria	influence	https://uts.nlm.nih.gov/uts/umls/concept/C5191670	DDF
31940482	expert_4	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
31940482	expert_4	https://uts.nlm.nih.gov/uts/umls/concept/C5191670	DDF	target	http://purl.obolibrary.org/obo/NCIT_C14182	animal


33416892	expert_4	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26845	DDF
33416892	expert_4	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3243	DDF
33416892	expert_4	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C3137	DDF
33416892	expert_4	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C26835	DDF
33416892	expert_4	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C34373	DDF
33416892	expert_4	http://purl.obolibrary.org/obo/OHMI_0000020	microbiome	is linked to	http://purl.obolibrary.org/obo/NCIT_C2866	DDF




